# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1559193408.28170 -271.777486 -681.080042 0.831985 0.022921 -0.011972 -0.999026 0.035745 0.0000011408 -0.0000004565 -0.0000189762 0.0000006017 0.0000107047 0.0004282892 188.1854473655 -75.7475075815 -0.0134400291 32.9057350680 0.0027834467 0.5538089799
1559193408.38104 -271.971129 -681.076052 0.817806 0.022583 -0.012150 -0.999036 0.035636 0.0000011167 -0.0000004547 -0.0000187116 0.0000006056 0.0000108220 0.0004282768 188.1585797202 -75.8012433815 -0.0133927321 32.9519944602 0.0026842470 0.5539060374
1559193408.48131 -272.166354 -681.084189 0.801194 0.022051 -0.012097 -0.999058 0.035367 0.0000010768 -0.0000004403 -0.0000182632 0.0000005997 0.0000107593 0.0004282861 188.1565675188 -75.8546587947 -0.0133226072 32.9934183440 0.0026151305 0.5539865347
1559193408.58118 -272.357957 -681.109763 0.781249 0.021792 -0.012205 -0.999068 0.035202 0.0000010552 -0.0000004389 -0.0000180395 0.0000005988 0.0000108358 0.0004282582 188.1601886578 -75.9093457212 -0.0132135451 33.0346195678 0.0025362940 0.5540579761
1559193408.68099 -272.591971 -681.050939 0.783290 0.021711 -0.012552 -0.999081 0.034774 0.0000010525 -0.0000004493 -0.0000180142 0.0000006105 0.0000111059 0.0004282145 188.1736067467 -75.9657825369 -0.0131531681 33.0762195588 0.0025076692 0.5541703505
1559193408.78114 -272.808333 -681.014344 0.776643 0.021949 -0.012981 -0.999087 0.034287 0.0000010617 -0.0000004683 -0.0000181290 0.0000006299 0.0000114946 0.0004281575 188.1403732705 -76.0238615685 -0.0131104829 33.1278239706 0.0024802028 0.5543339924
1559193408.88114 -273.017490 -681.020707 0.771685 0.022069 -0.013395 -0.999087 0.034042 0.0000010698 -0.0000004855 -0.0000182247 0.0000006486 0.0000118577 0.0004281245 188.1193116890 -76.0797031618 -0.0130760078 33.1761546022 0.0024782288 0.5544757745
1559193408.98143 -273.234400 -681.036663 0.769144 0.022054 -0.013481 -0.999094 0.033801 0.0000010685 -0.0000004875 -0.0000182048 0.0000006539 0.0000119526 0.0004281200 188.1231347099 -76.1391052509 -0.0130617351 33.2233239893 0.0024666485 0.5546495849
1559193409.08123 -273.454784 -681.023550 0.768792 0.022066 -0.012762 -0.999115 0.033471 0.0000010669 -0.0000004612 -0.0000182101 0.0000006180 0.0000113456 0.0004281440 188.1330313406 -76.2016220677 -0.0129776810 33.2711963110 0.0025636622 0.5547445530
1559193409.18119 -273.668291 -681.013592 0.763948 0.022119 -0.012405 -0.999127 0.033186 0.0000010723 -0.0000004484 -0.0000182793 0.0000006002 0.0000110207 0.0004281511 188.1253669020 -76.2617343375 -0.0129191979 33.3207513273 0.0026355813 0.5548872803
1559193409.28133 -273.887522 -681.004515 0.762292 0.022277 -0.012436 -0.999132 0.032915 0.0000010835 -0.0000004522 -0.0000184172 0.0000006002 0.0000110411 0.0004281318 188.1183944533 -76.3201530590 -0.0128649290 33.3686626808 0.0027034839 0.5550299433
1559193409.38136 -274.107394 -681.016235 0.762210 0.022244 -0.013110 -0.999134 0.032637 0.0000010781 -0.0000004756 -0.0000183669 0.0000006293 0.0000116204 0.0004280966 188.1118984560 -76.3798627506 -0.0128064716 33.4175867467 0.0027443074 0.5551698532
1559193409.48129 -274.330906 -681.078733 0.765198 0.022031 -0.013731 -0.999133 0.032540 0.0000010612 -0.0000004943 -0.0000181889 0.0000006557 0.0000121542 0.0004280660 188.1179711389 -76.4422933162 -0.0127315017 33.4660855602 0.0027944833 0.5552828309
1559193409.58121 -274.556246 -681.116420 0.762748 0.021809 -0.013867 -0.999142 0.032360 0.0000010419 -0.0000004931 -0.0000179718 0.0000006605 0.0000122651 0.0004280663 188.1534816641 -76.5120780474 -0.0126691370 33.5155603190 0.0028064001 0.5554180978
1559193409.68104 -274.796757 -681.206783 0.762162 0.021299 -0.013408 -0.999161 0.032306 0.0000010085 -0.0000004654 -0.0000175951 0.0000006338 0.0000118412 0.0004280948 188.1748889127 -76.5792458420 -0.0126020326 33.5644846354 0.0028523006 0.5555260354
1559193409.78116 -275.020953 -681.289383 0.756813 0.020556 -0.012944 -0.999184 0.032272 0.0000009526 -0.0000004307 -0.0000169231 0.0000006084 0.0000114173 0.0004281462 188.2249777097 -76.6568571393 -0.0125275335 33.6165899736 0.0029266606 0.5556096260
1559193409.88109 -275.240516 -681.385934 0.750551 0.019637 -0.012578 -0.999208 0.032240 0.0000008923 -0.0000003989 -0.0000161657 0.0000005883 0.0000110817 0.0004282007 188.2703468734 -76.7293482188 -0.0124562076 33.6652624840 0.0030079554 0.5556888126
1559193409.98137 -275.471736 -681.450752 0.744032 0.018768 -0.012512 -0.999228 0.032159 0.0000008351 -0.0000003774 -0.0000154124 0.0000005820 0.0000109983 0.0004282367 188.3233948023 -76.8029196222 -0.0123944595 33.7138251536 0.0030722362 0.5557855161
1559193410.08123 -275.715029 -681.499443 0.743629 0.018280 -0.012578 -0.999238 0.032100 0.0000008059 -0.0000003691 -0.0000150013 0.0000005847 0.0000110661 0.0004282503 188.3590337133 -76.8761184216 -0.0123839726 33.7660164821 0.0031707182 0.5559356231
1559193410.18109 -275.959288 -681.597671 0.747791 0.018008 -0.012579 -0.999246 0.032018 0.0000007900 -0.0000003629 -0.0000147820 0.0000005823 0.0000110471 0.0004282518 188.3864309841 -76.9510203133 -0.0123685860 33.8209525142 0.0032971277 0.5560708381
1559193410.28117 -276.214799 -681.656279 0.752776 0.017764 -0.012504 -0.999254 0.031932 0.0000007738 -0.0000003552 -0.0000145557 0.0000005782 0.0000109800 0.0004282448 188.4411286862 -77.0319841400 -0.0123516305 33.8760526401 0.0033962601 0.5562092319
1559193410.38114 -276.475945 -681.702905 0.759910 0.017622 -0.012522 -0.999256 0.031936 0.0000007641 -0.0000003527 -0.0000144328 0.0000005773 0.0000109937 0.0004282279 188.4729519649 -77.1108628083 -0.0123215337 33.9333190458 0.0034579577 0.5563006856
1559193410.48116 -276.727000 -681.816166 0.763931 0.017490 -0.012595 -0.999255 0.032004 0.0000007535 -0.0000003525 -0.0000142942 0.0000005795 0.0000110735 0.0004282063 188.4985617662 -77.1902741158 -0.0122916001 33.9926143537 0.0035675990 0.5563966523
1559193410.58118 -277.005313 -681.827122 0.753743 0.017244 -0.012395 -0.999264 0.031959 0.0000007392 -0.0000003403 -0.0000140815 0.0000005697 0.0000108949 0.0004282068 188.5618982862 -77.2748882380 -0.0122622391 34.0492804172 0.0035890804 0.5565187152
1559193410.68116 -277.304993 -681.832623 0.765970 0.017032 -0.012424 -0.999268 0.031932 0.0000007280 -0.0000003361 -0.0000139156 0.0000005703 0.0000109176 0.0004281919 188.5680039061 -77.3549946293 -0.0122388400 34.1127111229 0.0036136757 0.5566387594
1559193410.78071 -277.601675 -681.841804 0.768244 0.017221 -0.012360 -0.999269 0.031813 0.0000007386 -0.0000003380 -0.0000140821 0.0000005671 0.0000108569 0.0004281754 188.5713090217 -77.4405458740 -0.0122085781 34.1824799634 0.0036621968 0.5567575833
1559193410.88123 -277.891043 -681.862634 0.778248 0.017724 -0.012153 -0.999262 0.031825 0.0000007664 -0.0000003432 -0.0000145172 0.0000005570 0.0000106783 0.0004281487 188.5764674357 -77.5268604648 -0.0121628544 34.2526192725 0.0037434046 0.5568170608
1559193410.98116 -278.215548 -681.861747 0.783685 0.018107 -0.012219 -0.999259 0.031696 0.0000007892 -0.0000003547 -0.0000148659 0.0000005604 0.0000107812 0.0004281006 188.5873942558 -77.6107992897 -0.0121448451 34.3188252407 0.0036954191 0.5568355085
1559193411.08102 -278.519562 -681.940843 0.784856 0.018077 -0.012332 -0.999258 0.031690 0.0000007879 -0.0000003559 -0.0000148485 0.0000005633 0.0000108533 0.0004280893 188.5865874661 -77.7023604214 -0.0121364130 34.3945472802 0.0036634210 0.5569084522
1559193411.18133 -278.832382 -681.957861 0.775957 0.017897 -0.012601 -0.999260 0.031640 0.0000007734 -0.0000003571 -0.0000146370 0.0000005741 0.0000110682 0.0004280849 188.6302898245 -77.7984193417 -0.0121304732 34.4662843840 0.0035895798 0.5570180817
1559193411.28144 -279.152837 -681.960829 0.769734 0.017809 -0.012906 -0.999262 0.031485 0.0000007676 -0.0000003638 -0.0000145489 0.0000005886 0.0000113344 0.0004280837 188.6394559627 -77.8892590144 -0.0121235945 34.5409731614 0.0035026114 0.5571418279
1559193411.38162 -279.471731 -681.979309 0.763416 0.017837 -0.012742 -0.999269 0.031318 0.0000007692 -0.0000003586 -0.0000145644 0.0000005812 0.0000111782 0.0004281014 188.6418602203 -77.9810448888 -0.0121174088 34.6181398587 0.0034368307 0.5572576764
1559193411.48142 -279.800547 -681.991772 0.760484 0.018107 -0.012355 -0.999274 0.031175 0.0000007868 -0.0000003538 -0.0000148031 0.0000005667 0.0000108629 0.0004281220 188.6526190026 -78.0740752110 -0.0121305101 34.6955657237 0.0033513759 0.5574383817
1559193411.58133 -280.142453 -682.030031 0.750326 0.018375 -0.012241 -0.999272 0.031107 0.0000008044 -0.0000003570 -0.0000150500 0.0000005631 0.0000107758 0.0004281171 188.6588077584 -78.1692076136 -0.0121432185 34.7753437142 0.0032857523 0.5575797036
1559193411.68129 -280.492676 -682.054064 0.745881 0.018249 -0.012283 -0.999275 0.031078 0.0000007972 -0.0000003556 -0.0000149357 0.0000005661 0.0000108138 0.0004281324 188.6793715975 -78.2707371123 -0.0121407972 34.8578919409 0.0032158780 0.5577239515
1559193411.78134 -280.853594 -682.129972 0.753339 0.018044 -0.013120 -0.999271 0.030995 0.0000007867 -0.0000003758 -0.0000147739 0.0000006036 0.0000115272 0.0004281074 188.6917647419 -78.3728178837 -0.0121192032 34.9415301540 0.0031724171 0.5577927374
1559193411.88204 -281.246378 -682.184172 0.743147 0.017992 -0.013904 -0.999265 0.030862 0.0000007845 -0.0000003972 -0.0000147091 0.0000006432 0.0000122034 0.0004280945 188.7340458516 -78.4852592590 -0.0121289828 35.0299010418 0.0031349162 0.5579690785
1559193411.98097 -281.635370 -682.210605 0.743133 0.018004 -0.014034 -0.999268 0.030712 0.0000007859 -0.0000004008 -0.0000146982 0.0000006517 0.0000123187 0.0004281098 188.7652543603 -78.6013375470 -0.0121206214 35.1237218531 0.0030802190 0.5581094141
1559193412.08133 -282.048742 -682.226726 0.752858 0.018016 -0.013418 -0.999280 0.030572 0.0000007911 -0.0000003833 -0.0000147380 0.0000006241 0.0000118009 0.0004281430 188.7816075665 -78.7165066327 -0.0120968619 35.2186053392 0.0029781414 0.5582343378
1559193412.18133 -282.469477 -682.282310 0.747694 0.018218 -0.012412 -0.999294 0.030428 0.0000008081 -0.0000003581 -0.0000149668 0.0000005787 0.0000109279 0.0004281741 188.7914919950 -78.8356042920 -0.0121435535 35.3177372803 0.0029312365 0.5584228512
1559193412.28134 -282.889463 -682.307817 0.752674 0.018591 -0.011991 -0.999294 0.030365 0.0000008290 -0.0000003520 -0.0000152389 0.0000005631 0.0000105851 0.0004281819 188.8214882144 -78.9613005200 -0.0121701121 35.4199043164 0.0029546759 0.5585334867
1559193412.38142 -283.345687 -682.284460 0.811506 0.019095 -0.012370 -0.999287 0.030125 0.0000008628 -0.0000003750 -0.0000156826 0.0000005826 0.0000109486 0.0004281323 188.8342720940 -79.0830198620 -0.0121635873 35.5214199072 0.0029177420 0.5584178369
1559193412.48136 -283.765687 -682.390338 0.784044 0.019732 -0.013484 -0.999261 0.030097 0.0000009025 -0.0000004217 -0.0000161976 0.0000006321 0.0000118570 0.0004280459 188.8199641149 -79.2086360351 -0.0121358794 35.6318124959 0.0028840077 0.5584300496
1559193412.58127 -284.208292 -682.408486 0.773408 0.020220 -0.014547 -0.999244 0.029861 0.0000009319 -0.0000004683 -0.0000165694 0.0000006872 0.0000127880 0.0004279757 188.8787915089 -79.3405121257 -0.0121712643 35.7350468999 0.0029495345 0.5586334328
1559193412.68118 -284.669745 -682.392368 0.768464 0.020489 -0.014442 -0.999252 0.029456 0.0000009529 -0.0000004718 -0.0000168175 0.0000006844 0.0000127041 0.0004279785 188.8909631643 -79.4681487155 -0.0122089494 35.8439358370 0.0029210150 0.5588538727
1559193412.78118 -285.131730 -682.409516 0.764436 0.020557 -0.013516 -0.999272 0.029171 0.0000009590 -0.0000004421 -0.0000168842 0.0000006406 0.0000119105 0.0004280352 188.8836153266 -79.5967088097 -0.0122368991 35.9574126930 0.0029331902 0.5590896537
1559193412.88123 -285.601487 -682.412480 0.747897 0.020728 -0.012623 -0.999288 0.028900 0.0000009752 -0.0000004153 -0.0000170666 0.0000006014 0.0000111286 0.0004280853 188.8932922402 -79.7290623865 -0.0122626703 36.0715019283 0.0029254444 0.5593659495
1559193412.98148 -286.043437 -682.530914 0.748723 0.021164 -0.012775 -0.999280 0.028789 0.0000010049 -0.0000004291 -0.0000174373 0.0000006091 0.0000112292 0.0004280656 188.8929785693 -79.8610718276 -0.0122709189 36.1870696125 0.0030160072 0.5594815591
1559193413.08140 -286.511136 -682.576418 0.720617 0.021527 -0.013821 -0.999262 0.028659 0.0000010278 -0.0000004754 -0.0000177160 0.0000006624 0.0000121676 0.0004280097 188.9561567267 -79.9981086213 -0.0122908484 36.2946575539 0.0028968157 0.5596823964
1559193413.18125 -286.975452 -682.629307 0.707962 0.021701 -0.016008 -0.999232 0.028421 0.0000010358 -0.0000005558 -0.0000177961 0.0000007803 0.0000140448 0.0004279098 188.9794914232 -80.1335208579 -0.0122992824 36.4092388205 0.0028203302 0.5599477079
1559193413.28137 -287.442992 -682.681838 0.690218 0.022096 -0.017460 -0.999208 0.028110 0.0000010615 -0.0000006190 -0.0000180978 0.0000008688 0.0000152973 0.0004278186 189.0096900534 -80.2700351694 -0.0123076854 36.5232651526 0.0027535494 0.5601615811
1559193413.38138 -287.905771 -682.795404 0.679066 0.022708 -0.018166 -0.999189 0.027839 0.0000011044 -0.0000006637 -0.0000186002 0.0000009149 0.0000158986 0.0004277470 189.0403234519 -80.4070668411 -0.0123093540 36.6376879417 0.0026498684 0.5603771314
1559193413.48122 -288.340502 -683.006814 0.699191 0.023030 -0.017968 -0.999186 0.027814 0.0000011340 -0.0000006697 -0.0000189673 0.0000008944 0.0000157070 0.0004276631 189.1045550331 -80.5484774523 -0.0122215520 36.7440048266 0.0023073129 0.5603176015
1559193413.58133 -288.793483 -683.138495 0.684292 0.022875 -0.017099 -0.999206 0.027791 0.0000011175 -0.0000006320 -0.0000187825 0.0000008434 0.0000149919 0.0004277363 189.2225822555 -80.6949984575 -0.0122148157 36.8487617799 0.0021835074 0.5606132273
1559193413.68377 -289.255701 -683.229378 0.670902 0.022613 -0.016684 -0.999221 0.027709 0.0000011010 -0.0000006101 -0.0000185888 0.0000008188 0.0000146299 0.0004277898 189.2954674091 -80.8391923348 -0.0122189429 36.9611261301 0.0020233114 0.5609648878
1559193413.78134 -289.682475 -683.320238 0.649648 0.022138 -0.016667 -0.999228 0.027864 0.0000010634 -0.0000005982 -0.0000181860 0.0000008154 0.0000146156 0.0004278021 189.3438065386 -80.9702144309 -0.0122222355 37.0652032403 0.0018445224 0.5612774823
1559193413.88146 -290.097698 -683.486080 0.645239 0.021482 -0.017052 -0.999228 0.028140 0.0000010148 -0.0000005910 -0.0000176090 0.0000008364 0.0000149175 0.0004278219 189.3935734528 -81.1009967499 -0.0122495381 37.1694660644 0.0018236988 0.5616370782
1559193413.98134 -290.537144 -683.478840 0.631634 0.021073 -0.017949 -0.999222 0.028100 0.0000009852 -0.0000006098 -0.0000172437 0.0000008923 0.0000156856 0.0004278021 189.4846799254 -81.2343165642 -0.0122591096 37.2688488356 0.0017987977 0.5620314422
1559193414.08138 -290.975159 -683.475041 0.622038 0.021074 -0.018828 -0.999211 0.027901 0.0000009855 -0.0000006413 -0.0000172480 0.0000009510 0.0000164523 0.0004277485 189.4805563553 -81.3536265284 -0.0122812230 37.3749231645 0.0017915394 0.5624247729
1559193414.18140 -291.399937 -683.491721 0.609112 0.021225 -0.019036 -0.999210 0.027682 0.0000009953 -0.0000006525 -0.0000173757 0.0000009636 0.0000166058 0.0004277226 189.4793951988 -81.4727498382 -0.0123012476 37.4803980122 0.0017975670 0.5628233909
1559193414.28165 -291.809275 -683.527577 0.603464 0.021493 -0.018788 -0.999211 0.027605 0.0000010150 -0.0000006534 -0.0000176213 0.0000009473 0.0000163972 0.0004277033 189.4890869311 -81.5907900640 -0.0123204021 37.5826002104 0.0018201995 0.5632164170
1559193414.38129 -292.217598 -683.526754 0.592667 0.022076 -0.018425 -0.999208 0.027494 0.0000010529 -0.0000006590 -0.0000180842 0.0000009239 0.0000161180 0.0004276568 189.5087446311 -81.7056535290 -0.0123350860 37.6792968358 0.0018794752 0.5635828727
1559193414.48139 -292.632776 -683.492077 0.586816 0.022917 -0.017806 -0.999203 0.027411 0.0000011137 -0.0000006628 -0.0000187801 0.0000008862 0.0000156086 0.0004276316 189.5083693043 -81.8168232981 -0.0123438290 37.7780923570 0.0018888052 0.5639505935
1559193414.58142 -293.019839 -683.546204 0.579146 0.023506 -0.017185 -0.999198 0.027477 0.0000011658 -0.0000006591 -0.0000193455 0.0000008508 0.0000150734 0.0004276436 189.4890368855 -81.9246825582 -0.0123472355 37.8788956681 0.0018728697 0.5643277508
1559193414.68147 -293.380467 -683.611323 0.567370 0.023570 -0.016562 -0.999202 0.027664 0.0000011702 -0.0000006383 -0.0000193836 0.0000008191 0.0000145866 0.0004276948 189.5185501705 -82.0351872435 -0.0123410738 37.9719773222 0.0018184042 0.5646673314
1559193414.78143 -293.734199 -683.592654 0.541461 0.023272 -0.016641 -0.999209 0.027637 0.0000011486 -0.0000006325 -0.0000191453 0.0000008258 0.0000146531 0.0004277236 189.5536692641 -82.1392189351 -0.0123169172 38.0579217074 0.0016951992 0.5649492188
1559193414.88127 -294.094328 -683.558575 0.534643 0.022999 -0.016674 -0.999214 0.027634 0.0000011236 -0.0000006215 -0.0000188812 0.0000008166 0.0000146322 0.0004276970 189.5423680875 -82.2301488439 -0.0122692965 38.1389525673 0.0018243214 0.5650422250
1559193414.98153 -294.427109 -683.572126 0.526689 0.022847 -0.016731 -0.999218 0.027579 0.0000011174 -0.0000006220 -0.0000188086 0.0000008217 0.0000146984 0.0004277091 189.5232901118 -82.3218958278 -0.0122594139 38.2252837694 0.0018595418 0.5652422199
1559193415.08128 -294.724029 -683.570679 0.514820 0.022669 -0.016068 -0.999233 0.027590 0.0000011047 -0.0000005915 -0.0000186702 0.0000007795 0.0000141219 0.0004277539 189.5313658617 -82.4106086162 -0.0122481725 38.3024420352 0.0019439191 0.5653159507
1559193415.18145 -295.014408 -683.563342 0.510708 0.022443 -0.015038 -0.999254 0.027583 0.0000010905 -0.0000005475 -0.0000185010 0.0000007226 0.0000132443 0.0004278338 189.5308390432 -82.4885260452 -0.0121990604 38.3724452297 0.0020183526 0.5653261674
1559193415.28123 -295.281569 -683.578584 0.498146 0.022058 -0.014249 -0.999273 0.027644 0.0000010663 -0.0000005089 -0.0000182090 0.0000006807 0.0000125576 0.0004279125 189.5260851624 -82.5632751919 -0.0121411030 38.4405983678 0.0021357428 0.5652632778
1559193415.38132 -295.537070 -683.578836 0.478475 0.021427 -0.013790 -0.999290 0.027755 0.0000010241 -0.0000004778 -0.0000177013 0.0000006563 0.0000121598 0.0004279844 189.5332397196 -82.6348208410 -0.0120965059 38.5033887782 0.0023422007 0.5650899976
1559193415.48129 -295.778293 -683.613275 0.475302 0.021072 -0.013564 -0.999294 0.027988 0.0000009969 -0.0000004587 -0.0000173622 0.0000006412 0.0000119368 0.0004280291 189.5325104759 -82.7011829564 -0.0120605751 38.5630128614 0.0025818563 0.5648626674
1559193415.58153 -296.007785 -683.625143 0.467744 0.020872 -0.013369 -0.999294 0.028228 0.0000009829 -0.0000004476 -0.0000171792 0.0000006335 0.0000117819 0.0004280728 189.5511115396 -82.7684933239 -0.0120686855 38.6198363283 0.0026429270 0.5648240268
1559193415.68143 -296.252917 -683.619167 0.442236 0.020899 -0.013317 -0.999287 0.028470 0.0000009778 -0.0000004432 -0.0000171087 0.0000006299 0.0000117208 0.0004280964 189.5568722113 -82.8294339054 -0.0121342913 38.6735383496 0.0024984872 0.5646402134
1559193415.78132 -296.457115 -683.631192 0.432256 0.021011 -0.013715 -0.999267 0.028907 0.0000009938 -0.0000004632 -0.0000172942 0.0000006525 0.0000120851 0.0004280895 189.5524392868 -82.8932993733 -0.0121603870 38.7324450110 0.0024385077 0.5647163275
